report_date,cert,total_assets,borrowings
2023-09-30,11905.0,86.0,0.0
2023-09-30,16075.0,1418.0,0.0
2023-09-30,18443.0,1643.0,-1.0
2023-09-30,18266.0,15393.0,0.0
2023-09-30,27704.0,292.0,0.0
2023-09-30,15966.0,114.0,92.0
2023-09-30,28942.0,825.0,0.0
2023-09-30,19681.0,62.0,0.0
2023-09-30,19254.0,1945.0,0.0
2023-09-30,3158.0,9.0,0.0
2023-09-30,15830.0,1339.0,0.0
2023-09-30,1696.0,1761.0,0.0
2023-09-30,27727.0,157.0,0.0
2023-09-30,17450.0,6.0,0.0
2023-09-30,31236.0,1574.0,22.0
2023-09-30,296.0,263.0,-394.0
2023-09-30,14560.0,328.0,-34.0
2023-09-30,529.0,147.0,0.0
2023-09-30,27763.0,1127.0,0.0
2023-09-30,8296.0,80.0,0.0
2023-09-30,20239.0,136.0,0.0
2023-09-30,5994.0,1732.0,0.0
2023-09-30,30976.0,92.0,-319.0
2023-09-30,14644.0,2636.0,106.0
2023-09-30,7789.0,57.0,0.0
2023-09-30,19749.0,188.0,0.0
2023-09-30,2735.0,287.0,1.0
2023-09-30,5295.0,844.0,34.0
2023-09-30,21928.0,570.0,0.0
2023-09-30,4540.0,88.0,0.0
2023-09-30,11178.0,2251.0,0.0
2023-09-30,8903.0,2123.0,44.0
2023-09-30,10971.0,698.0,0.0
2023-09-30,29966.0,2.0,0.0
2023-09-30,9410.0,1348.0,0.0
2023-09-30,11788.0,60.0,0.0
2023-09-30,16891.0,406.0,14.0
2023-09-30,6800.0,33.0,33.0
2023-09-30,9819.0,327.0,0.0
2023-09-30,32296.0,10648.0,0.0
2023-09-30,9351.0,49.0,-18.0
2023-09-30,17431.0,538.0,0.0
2023-09-30,13018.0,60.0,0.0
2023-09-30,19080.0,27106.0,0.0
2023-09-30,10634.0,30300.0,-258.0
2023-09-30,210.0,1319.0,0.0
2023-09-30,8870.0,4192.0,-1403.0
2023-09-30,21525.0,700.0,-147.0
2023-09-30,15792.0,52.0,0.0
2023-09-30,18296.0,736.0,-2699.0
2023-09-30,30012.0,20979.0,0.0
2023-09-30,20454.0,15.0,0.0
2023-09-30,8190.0,102.0,0.0
2023-09-30,10858.0,324.0,0.0
2023-09-30,19448.0,4741.0,19.0
2023-09-30,4660.0,117.0,0.0
2023-09-30,15539.0,1643.0,0.0
2023-09-30,7085.0,137.0,0.0
2023-09-30,18344.0,4914.0,0.0
2023-09-30,6805.0,54.0,0.0
2023-09-30,5296.0,294698.0,0.0
2023-09-30,5186.0,96.0,0.0
2023-09-30,14744.0,358.0,0.0
2023-09-30,1165.0,115.0,0.0
2023-09-30,18719.0,28.0,0.0
2023-09-30,30039.0,945.0,0.0
2023-09-30,15471.0,65.0,16.0
2023-09-30,32306.0,56.0,0.0
2023-09-30,29907.0,2291.0,0.0
2023-09-30,26876.0,14472.0,-6073.0
2023-09-30,16629.0,306.0,0.0
2023-09-30,5902.0,273.0,0.0
2023-09-30,17374.0,2593.0,0.0
2023-09-30,3399.0,12.0,0.0
2023-09-30,28035.0,305.0,0.0
2023-09-30,7599.0,75.0,0.0
2023-09-30,14912.0,336.0,0.0
2023-09-30,10853.0,205.0,-48.0
2023-09-30,5193.0,7364.0,8.0
2023-09-30,31928.0,1303.0,247.0
2023-09-30,16858.0,1450.0,0.0
2023-09-30,29922.0,1610.0,0.0
2023-09-30,17160.0,54.0,0.0
2023-09-30,30058.0,669.0,0.0
2023-09-30,12107.0,88.0,-48.0
2023-09-30,4636.0,606.0,-29.0
2023-09-30,17320.0,2171.0,-1477.0
2023-09-30,15478.0,1650.0,-40.0
2023-09-30,15104.0,85.0,0.0
2023-09-30,9328.0,39.0,0.0
2023-09-30,4668.0,105.0,-22.0
2023-09-30,90227.0,7753.0,7.0
2023-09-30,27046.0,7129.0,0.0
2023-09-30,5197.0,340.0,0.0
2023-09-30,16344.0,76.0,0.0
2023-09-30,3275.0,416.0,-8.0
2023-09-30,15663.0,3117.0,0.0
2023-09-30,9658.0,90.0,0.0
2023-09-30,5198.0,177.0,-48.0
2023-09-30,1986.0,108.0,0.0
2023-09-30,9631.0,883.0,0.0
2023-09-30,3664.0,9649.0,0.0
2023-09-30,5469.0,280.0,-104.0
2023-09-30,11785.0,32.0,0.0
2023-09-30,27054.0,0.0,0.0
2023-09-30,18576.0,611.0,0.0
2023-09-30,15945.0,1185.0,-51.0
2023-09-30,14069.0,85.0,0.0
2023-09-30,8531.0,83.0,0.0
2023-09-30,30103.0,177.0,0.0
2023-09-30,11741.0,596.0,-135.0
2023-09-30,29941.0,805.0,0.0
2023-09-30,4673.0,2683.0,43.0
2023-09-30,10363.0,3656.0,-5.0
2023-09-30,7542.0,5381.0,0.0
2023-09-30,19581.0,96197.0,0.0
2023-09-30,2777.0,2246.0,7.0
2023-09-30,28094.0,5094.0,-249.0
2023-09-30,22180.0,205.0,0.0
2023-09-30,16982.0,1139.0,-30.0
2023-09-30,10532.0,83.0,0.0
2023-09-30,18618.0,43592.0,0.0
2023-09-30,11670.0,3007.0,-1101.0
2023-09-30,11243.0,103.0,0.0
2023-09-30,10243.0,241.0,-134.0
2023-09-30,25824.0,0.0,-11.0
2023-09-30,26567.0,14.0,0.0
2023-09-30,19354.0,83.0,0.0
2023-09-30,4683.0,70.0,0.0
2023-09-30,17993.0,93.0,23.0
2023-09-30,22838.0,34.0,0.0
2023-09-30,5632.0,284.0,0.0
2023-09-30,13179.0,241.0,-64.0
2023-09-30,26647.0,27207.0,-1283.0
2023-09-30,4832.0,11709.0,-2166.0
2023-09-30,3732.0,1221.0,-437.0
2023-09-30,3931.0,26906.0,0.0
2023-09-30,15687.0,57.0,0.0
2023-09-30,26451.0,7555.0,-2387.0
2023-09-30,11578.0,11243.0,-112.0
2023-09-30,21716.0,30400.0,0.0
2023-09-30,17159.0,7774.0,64.0
2023-09-30,30996.0,0.0,0.0
2023-09-30,7946.0,202000.0,0.0
2023-09-30,30167.0,260.0,0.0
2023-09-30,17933.0,1230.0,0.0
2023-09-30,23966.0,276.0,0.0
2023-09-30,20698.0,379.0,0.0
2023-09-30,28989.0,320.0,30.0
2023-09-30,6574.0,603.0,0.0
2023-09-30,3603.0,4453.0,-4146.0
2023-09-30,11124.0,28606.0,0.0
2023-09-30,1768.0,68523.0,0.0
2023-09-30,58536.0,6903.0,0.0
2023-09-30,10118.0,462.0,0.0
2023-09-30,11699.0,257.0,-3.0
2023-09-30,8273.0,281750.0,-4773.0
2023-09-30,10434.0,1280.0,0.0
2023-09-30,12232.0,206.0,2.0
2023-09-30,8698.0,5386.0,1.0
2023-09-30,15261.0,190.0,0.0
2023-09-30,16916.0,61.0,0.0
2023-09-30,976.0,97.0,-38.0
2023-09-30,5142.0,33.0,0.0
2023-09-30,8975.0,266.0,0.0
2023-09-30,3183.0,6828.0,0.0
2023-09-30,28167.0,585.0,0.0
2023-09-30,14382.0,1982.0,-7.0
2023-09-30,2300.0,8.0,-18.0
2023-09-30,34968.0,59000.0,0.0
2023-09-30,30219.0,239.0,-11.0
2023-09-30,3677.0,638.0,0.0
2023-09-30,9422.0,30.0,-11.0
2023-09-30,12226.0,41.0,0.0
2023-09-30,1464.0,138.0,0.0
2023-09-30,4059.0,245.0,0.0
2023-09-30,22756.0,76.0,0.0
2023-09-30,5624.0,590.0,0.0
2023-09-30,251.0,131.0,-218.0
2023-09-30,9349.0,54.0,3.0
2023-09-30,30889.0,40.0,0.0
2023-09-30,29011.0,374.0,0.0
2023-09-30,26519.0,88.0,0.0
2023-09-30,31077.0,537.0,0.0
2023-09-30,10101.0,255.0,0.0
2023-09-30,147.0,803.0,-43.0
2023-09-30,25894.0,648.0,-47.0
2023-09-30,14507.0,1164.0,1.0
2023-09-30,9245.0,501.0,0.0
2023-09-30,8503.0,195.0,0.0
2023-09-30,10820.0,28.0,0.0
2023-09-30,14333.0,66.0,0.0
2023-09-30,15399.0,7487.0,0.0
2023-09-30,28208.0,192.0,0.0
2023-09-30,8842.0,56.0,-44.0
2023-09-30,29024.0,675.0,-11.0
2023-09-30,24305.0,529.0,-21.0
2023-09-30,7909.0,476.0,-141.0
2023-09-30,8063.0,2709.0,0.0
2023-09-30,26602.0,373.0,0.0
2023-09-30,11329.0,409.0,0.0
2023-09-30,12230.0,62.0,0.0
2023-09-30,26576.0,273.0,0.0
2023-09-30,5704.0,488.0,0.0
2023-09-30,17842.0,20766.0,-5.0
2023-09-30,15767.0,68.0,0.0
2023-09-30,15584.0,2653.0,0.0
2023-09-30,29047.0,1594.0,0.0
2023-09-30,10175.0,248.0,-12.0
2023-09-30,1604.0,644.0,38.0
2023-09-30,90245.0,1407.0,-399.0
2023-09-30,26444.0,4907.0,0.0
2023-09-30,4232.0,142.0,-22.0
2023-09-30,28262.0,5070.0,-120.0
2023-09-30,14291.0,492.0,0.0
2023-09-30,9632.0,4366.0,0.0
2023-09-30,4526.0,1045.0,0.0
2023-09-30,4235.0,94.0,0.0
2023-09-30,8640.0,189.0,-51.0
2023-09-30,1956.0,349.0,0.0
2023-09-30,26559.0,779.0,-15.0
2023-09-30,10327.0,7.0,0.0
2023-09-30,31158.0,12.0,0.0
2023-09-30,35109.0,1013.0,4.0
2023-09-30,16840.0,220.0,-5.0
2023-09-30,8295.0,359.0,0.0
2023-09-30,12592.0,1390.0,0.0
2023-09-30,29087.0,4663.0,0.0
2023-09-30,12410.0,328.0,0.0
2023-09-30,11462.0,230.0,-99.0
2023-09-30,5364.0,763.0,24.0
2023-09-30,18033.0,78.0,-2.0
2023-09-30,26554.0,1201.0,0.0
2023-09-30,22925.0,705.0,-265.0
2023-09-30,8564.0,343.0,0.0
2023-09-30,25886.0,5120.0,-330.0
2023-09-30,21906.0,3531.0,-363.0
2023-09-30,1780.0,1224.0,0.0
2023-09-30,13068.0,199.0,7.0
2023-09-30,18204.0,3547.0,0.0
2023-09-30,18568.0,11.0,0.0
2023-09-30,414.0,725.0,0.0
2023-09-30,6837.0,11841.0,-68.0
2023-09-30,3368.0,46.0,0.0
2023-09-30,58564.0,44640.0,0.0
2023-09-30,16852.0,375.0,-14.0
2023-09-30,16281.0,20.0,-24.0
2023-09-30,24829.0,4590.0,0.0
2023-09-30,12549.0,20.0,0.0
2023-09-30,8207.0,273.0,0.0
2023-09-30,10334.0,8021.0,0.0
2023-09-30,2138.0,5583.0,2.0
2023-09-30,1164.0,1122.0,7.0
2023-09-30,10157.0,745.0,-52.0
2023-09-30,17262.0,166.0,0.0
2023-09-30,15585.0,39.0,0.0
2023-09-30,30953.0,392.0,1.0
2023-09-30,32245.0,52447.0,-5.0
2023-09-30,2710.0,783.0,0.0
2023-09-30,10520.0,60.0,0.0
2023-09-30,57265.0,7203.0,12.0
2023-09-30,26881.0,224371.0,3356.0
2023-09-30,90311.0,2272.0,0.0
2023-09-30,3661.0,1046.0,0.0
2023-09-30,8056.0,92904.0,30.0
2023-09-30,19700.0,325.0,-1.0
2023-09-30,14293.0,111.0,-195.0
2023-09-30,21752.0,301.0,0.0
2023-09-30,34885.0,23474.0,0.0
2023-09-30,30969.0,376.0,-6.0
2023-09-30,6616.0,1622.0,0.0
2023-09-30,4958.0,145.0,0.0
2023-09-30,31329.0,25.0,0.0
2023-09-30,8745.0,984.0,35.0
2023-09-30,5369.0,169.0,0.0
2023-09-30,27981.0,17679.0,-192622.0
2023-09-30,17872.0,46.0,0.0
2023-09-30,14692.0,576.0,-219.0
2023-09-30,5006.0,285.0,0.0
2023-09-30,10253.0,105.0,-357.0
2023-09-30,19638.0,136.0,0.0
2023-09-30,6794.0,320.0,0.0
2023-09-30,226.0,578.0,-23.0
2023-09-30,15105.0,41.0,0.0
2023-09-30,5136.0,213.0,0.0
2023-09-30,29208.0,357.0,-11.0
2023-09-30,31345.0,19.0,0.0
2023-09-30,22559.0,3139.0,-4.0
2023-09-30,18518.0,739.0,0.0
2023-09-30,18342.0,0.0,0.0
2023-09-30,8235.0,4149.0,-79.0
2023-09-30,15572.0,1529.0,0.0
2023-09-30,4649.0,28.0,0.0
2023-09-30,22366.0,1487.0,0.0
2023-09-30,17739.0,2302.0,0.0
2023-09-30,12865.0,79.0,0.0
2023-09-30,3902.0,289.0,0.0
2023-09-30,13951.0,1883.0,-4.0
2023-09-30,10608.0,168.0,0.0
2023-09-30,26564.0,1786.0,0.0
2023-09-30,5150.0,184.0,0.0
2023-09-30,18150.0,715.0,-6.0
2023-09-30,91325.0,0.0,0.0
2023-09-30,8853.0,2715.0,0.0
2023-09-30,11732.0,719.0,-33.0
2023-09-30,34363.0,7091.0,0.0
2023-09-30,21868.0,56399.0,0.0
2023-09-30,17632.0,27.0,0.0
2023-09-30,93.0,201.0,1.0
2023-09-30,25849.0,2024.0,0.0
2023-09-30,7590.0,632.0,0.0
2023-09-30,16176.0,44.0,0.0
2023-09-30,20776.0,4734.0,-122.0
2023-09-30,7593.0,13576.0,-51.0
2023-09-30,7910.0,1179.0,0.0
2023-09-30,11734.0,211.0,0.0
2023-09-30,11477.0,320.0,-79.0
2023-09-30,19774.0,18.0,-72.0
2023-09-30,32232.0,19479.0,-2.0
2023-09-30,6811.0,3060.0,0.0
2023-09-30,3279.0,905.0,-81.0
2023-09-30,11669.0,478.0,0.0
2023-09-30,16546.0,1437.0,-1263.0
2023-09-30,17985.0,88965.0,0.0
2023-09-30,29846.0,100.0,-234.0
2023-09-30,1417.0,1110.0,-355.0
2023-09-30,19215.0,4890.0,0.0
2023-09-30,29845.0,30532.0,27.0
2023-09-30,12425.0,2.0,0.0
2023-09-30,9354.0,43.0,0.0
2023-09-30,8774.0,178.0,-67.0
2023-09-30,13953.0,4429.0,-89.0
2023-09-30,8321.0,1163.0,0.0
2023-09-30,5380.0,36.0,-29.0
2023-09-30,9417.0,143.0,0.0
2023-09-30,4666.0,1732.0,0.0
2023-09-30,9745.0,213.0,-78.0
2023-09-30,4037.0,0.0,-212.0
2023-09-30,4621.0,261.0,-97.0
2023-09-30,15597.0,75.0,0.0
2023-09-30,1941.0,403.0,-3.0
2023-09-30,10528.0,26.0,0.0
2023-09-30,29847.0,302.0,0.0
2023-09-30,9330.0,83.0,0.0
2023-09-30,5180.0,211.0,-42.0
2023-09-30,16330.0,85.0,-61.0
2023-09-30,155.0,109.0,0.0
2023-09-30,23257.0,47.0,0.0
2023-09-30,13892.0,1010.0,-3.0
2023-09-30,29857.0,27.0,0.0
2023-09-30,19687.0,232.0,0.0
2023-09-30,1839.0,249.0,0.0
2023-09-30,1022.0,550.0,0.0
2023-09-30,21121.0,1088.0,-1530.0
2023-09-30,5196.0,133.0,0.0
2023-09-30,4228.0,990.0,-54.0
2023-09-30,15311.0,393.0,-100.0
2023-09-30,13821.0,787.0,0.0
2023-09-30,16228.0,15.0,0.0
2023-09-30,20100.0,641.0,0.0
2023-09-30,10502.0,90.0,0.0
2023-09-30,9332.0,235.0,1.0
2023-09-30,10163.0,169.0,0.0
2023-09-30,17477.0,1377.0,6.0
2023-09-30,12365.0,638.0,-65.0
2023-09-30,30128.0,59.0,0.0
2023-09-30,925.0,21.0,0.0
2023-09-30,9087.0,4654.0,-44.0
2023-09-30,19349.0,494.0,0.0
2023-09-30,4678.0,152.0,0.0
2023-09-30,823.0,216.0,0.0
2023-09-30,17138.0,4.0,0.0
2023-09-30,8942.0,515.0,0.0
2023-09-30,5384.0,1005.0,-76.0
2023-09-30,58.0,1103.0,-48.0
2023-09-30,30152.0,28.0,0.0
2023-09-30,22134.0,11148.0,-1156.0
2023-09-30,30155.0,633.0,0.0
2023-09-30,16970.0,146.0,0.0
2023-09-30,32532.0,142.0,0.0
2023-09-30,29858.0,238.0,0.0
2023-09-30,18892.0,26.0,0.0
2023-09-30,19416.0,46775.0,0.0
2023-09-30,10906.0,165.0,3.0
2023-09-30,8383.0,94.0,-4.0
2023-09-30,14660.0,3266.0,27.0
2023-09-30,4693.0,68.0,0.0
2023-09-30,12162.0,119.0,-27.0
2023-09-30,4054.0,105.0,0.0
2023-09-30,16265.0,4176.0,-186.0
2023-09-30,1700.0,2456.0,0.0
2023-09-30,12241.0,1044.0,0.0
2023-09-30,26393.0,318.0,0.0
2023-09-30,13107.0,976.0,269.0
2023-09-30,12432.0,7.0,0.0
2023-09-30,8824.0,668.0,0.0
2023-09-30,15324.0,3625.0,1.0
2023-09-30,19629.0,22133.0,-3.0
2023-09-30,19008.0,1905.0,0.0
2023-09-30,12383.0,29981.0,0.0
2023-09-30,14488.0,396.0,0.0
2023-09-30,26455.0,1227.0,0.0
2023-09-30,12722.0,6.0,0.0
2023-09-30,28178.0,22198.0,-8306.0
2023-09-30,4624.0,19.0,0.0
2023-09-30,17636.0,1807.0,-5094.0
2023-09-30,10962.0,119.0,0.0
2023-09-30,17388.0,580.0,-350.0
2023-09-30,10597.0,353.0,-1.0
2023-09-30,16110.0,207.0,0.0
2023-09-30,26523.0,1802.0,0.0
2023-09-30,29874.0,121.0,0.0
2023-09-30,15038.0,464.0,-42.0
2023-09-30,15820.0,41.0,0.0
2023-09-30,18820.0,845.0,0.0
2023-09-30,14209.0,5960.0,27.0
2023-09-30,8214.0,490.0,0.0
2023-09-30,21161.0,1198.0,0.0
2023-09-30,21897.0,201.0,-24.0
2023-09-30,11792.0,28.0,0.0
2023-09-30,15815.0,3296.0,-36.0
2023-09-30,4556.0,81.0,-74.0
2023-09-30,22139.0,5543.0,0.0
2023-09-30,7658.0,422.0,0.0
2023-09-30,22205.0,1943.0,0.0
2023-09-30,10561.0,825.0,-21.0
2023-09-30,11868.0,15693.0,-1.0
2023-09-30,30260.0,784.0,0.0
2023-09-30,11746.0,154.0,0.0
2023-09-30,14581.0,32.0,0.0
2023-09-30,28222.0,609.0,-13.0
2023-09-30,17410.0,70.0,-182.0
2023-09-30,2496.0,755.0,0.0
2023-09-30,20040.0,2145.0,0.0
2023-09-30,8323.0,98.0,0.0
2023-09-30,15741.0,181.0,13.0
2023-09-30,26620.0,2270.0,0.0
2023-09-30,11409.0,370.0,0.0
2023-09-30,10618.0,2980.0,0.0
2023-09-30,4705.0,11956.0,0.0
2023-09-30,10907.0,1470.0,-6.0
2023-09-30,13736.0,132.0,0.0
2023-09-30,10266.0,353.0,-4.0
2023-09-30,29878.0,32.0,0.0
2023-09-30,6786.0,154.0,0.0
2023-09-30,17735.0,8255.0,-125.0
2023-09-30,4630.0,100.0,-117.0
2023-09-30,5694.0,6155.0,0.0
2023-09-30,10160.0,159.0,0.0
2023-09-30,17589.0,10.0,0.0
2023-09-30,15472.0,1710.0,-19.0
2023-09-30,11559.0,1352.0,0.0
2023-09-30,9120.0,30.0,0.0
2023-09-30,29875.0,133.0,-12.0
2023-09-30,26555.0,4404.0,0.0
2023-09-30,10919.0,135.0,0.0
2023-09-30,16363.0,215.0,0.0
2023-09-30,4076.0,309.0,0.0
2023-09-30,9023.0,1697.0,-274.0
2023-09-30,14694.0,621.0,12.0
2023-09-30,10200.0,27.0,0.0
2023-09-30,30270.0,38.0,-8.0
2023-09-30,10647.0,155.0,28.0
2023-09-30,9121.0,406.0,0.0
2023-09-30,14546.0,201.0,0.0
2023-09-30,4707.0,997.0,-59.0
2023-09-30,12259.0,290.0,-703.0
2023-09-30,29881.0,334.0,-61.0
2023-09-30,5175.0,34.0,0.0
2023-09-30,24387.0,9639.0,0.0
2023-09-30,15813.0,823.0,0.0
2023-09-30,23189.0,213.0,0.0
2023-09-30,15443.0,868.0,0.0
2023-09-30,28277.0,132.0,0.0
2023-09-30,4931.0,10063.0,-9.0
2023-09-30,16402.0,6577.0,0.0
2023-09-30,14096.0,131.0,0.0
2023-09-30,291.0,24.0,0.0
2023-09-30,12220.0,70.0,0.0
2023-09-30,20161.0,4523.0,0.0
2023-09-30,17128.0,312.0,0.0
2023-09-30,11860.0,1647.0,1.0
2023-09-30,8535.0,59.0,0.0
2023-09-30,10330.0,42.0,-15.0
2023-09-30,17629.0,37.0,0.0
2023-09-30,16889.0,109891.0,-1644.0
2023-09-30,10976.0,160.0,0.0
2023-09-30,57633.0,4071.0,0.0
2023-09-30,27074.0,14733.0,-30.0
2023-09-30,27118.0,870.0,-14.0
2023-09-30,27132.0,3741.0,0.0
2023-09-30,27153.0,74.0,-5.0
2023-09-30,27267.0,348.0,0.0
2023-09-30,32574.0,2196.0,125.0
2023-09-30,27201.0,188.0,0.0
2023-09-30,27210.0,15029.0,0.0
2023-09-30,27219.0,0.0,0.0
2023-09-30,27211.0,2506.0,0.0
2023-09-30,27233.0,1431.0,-124.0
2023-09-30,27237.0,80977.0,381.0
2023-09-30,27254.0,890.0,0.0
2023-09-30,27290.0,4254.0,0.0
2023-09-30,27314.0,1030000.0,-3000.0
2023-09-30,27332.0,15049.0,37.0
2023-09-30,27330.0,315.0,-265915.0
2023-09-30,27351.0,1.0,0.0
2023-09-30,27381.0,715.0,0.0
2023-09-30,27362.0,856.0,0.0
2023-09-30,27409.0,696.0,-309.0
2023-09-30,27389.0,0.0,-38511.0
2023-09-30,27385.0,314.0,0.0
2023-09-30,27394.0,4080.0,-507.0
2023-09-30,27398.0,428.0,0.0
2023-09-30,27408.0,19556.0,-2419.0
2023-09-30,27479.0,0.0,0.0
2023-09-30,27476.0,100417.0,0.0
2023-09-30,26891.0,122.0,0.0
2023-09-30,32647.0,5085.0,10.0
2023-09-30,27499.0,74810.0,0.0
2023-09-30,27510.0,797.0,0.0
2023-09-30,27471.0,2916023.0,0.0
2023-09-30,27503.0,2270.0,-45.0
2023-09-30,91280.0,306.0,0.0
2023-09-30,27560.0,354.0,0.0
2023-09-30,27496.0,717.0,-73.0
2023-09-30,27556.0,552.0,4.0
2023-09-30,27572.0,5040.0,0.0
2023-09-30,32718.0,683.0,-1076.0
2023-09-30,32908.0,301.0,0.0
2023-09-30,34456.0,9746.0,0.0
2023-09-30,34014.0,370.0,0.0
2023-09-30,32779.0,12618.0,14.0
2023-09-30,32838.0,1413.0,0.0
2023-09-30,25178.0,36000.0,0.0
2023-09-30,32961.0,0.0,25.0
2023-09-30,32912.0,402.0,-948.0
2023-09-30,32941.0,12765.0,0.0
2023-09-30,32992.0,200000.0,44000.0
2023-09-30,32974.0,4752.0,387.0
2023-09-30,33005.0,7181.0,-820.0
2023-09-30,33009.0,154.0,55.0
2023-09-30,33010.0,972.0,-1.0
2023-09-30,33013.0,7.0,0.0
2023-09-30,33119.0,1720.0,0.0
2023-09-30,33131.0,594.0,0.0
2023-09-30,32968.0,8.0,0.0
2023-09-30,33136.0,4151.0,-43.0
2023-09-30,33204.0,1354.0,0.0
2023-09-30,18474.0,382.0,-65.0
2023-09-30,33103.0,35.0,0.0
2023-09-30,33183.0,8.0,0.0
2023-09-30,33188.0,3549.0,0.0
2023-09-30,27102.0,0.0,0.0
2023-09-30,33216.0,3718.0,0.0
2023-09-30,33111.0,3648.0,0.0
2023-09-30,33239.0,0.0,0.0
2023-09-30,33380.0,2421.0,0.0
2023-09-30,33306.0,565862.0,0.0
2023-09-30,33316.0,0.0,0.0
2023-09-30,33418.0,628.0,-11.0
2023-09-30,33457.0,1422.0,156.0
2023-09-30,33440.0,13245.0,1103.0
2023-09-30,33450.0,2291.0,17.0
2023-09-30,33470.0,329.0,0.0
2023-09-30,26312.0,50419.0,-2926.0
2023-09-30,33492.0,573.0,59.0
2023-09-30,33503.0,7632.0,0.0
2023-09-30,33506.0,2182.0,0.0
2023-09-30,33497.0,76000.0,-7000.0
2023-09-30,27589.0,51881.0,40.0
2023-09-30,33539.0,24630.0,-4117.0
2023-09-30,33555.0,172603.0,42.0
2023-09-30,33565.0,12.0,0.0
2023-09-30,33568.0,5.0,0.0
2023-09-30,33739.0,1286.0,12.0
2023-09-30,33708.0,4371.0,0.0
2023-09-30,33753.0,761.0,0.0
2023-09-30,33758.0,8306.0,-318.0
2023-09-30,33761.0,1335.0,-5.0
2023-09-30,33794.0,266.0,0.0
2023-09-30,33803.0,23410.0,24.0
2023-09-30,33805.0,157.0,0.0
2023-09-30,33812.0,1316.0,0.0
2023-09-30,33818.0,72.0,-27.0
2023-09-30,33823.0,1878.0,0.0
2023-09-30,33831.0,0.0,0.0
2023-09-30,33832.0,526.0,-53.0
2023-09-30,33849.0,31594.0,8.0
2023-09-30,33947.0,1146792.0,0.0
2023-09-30,33855.0,0.0,0.0
2023-09-30,33851.0,84.0,-1.0
2023-09-30,33859.0,1559.0,0.0
2023-09-30,33860.0,37278.0,0.0
2023-09-30,55130.0,996.0,0.0
2023-09-30,33867.0,32533.0,0.0
2023-09-30,33879.0,0.0,0.0
2023-09-30,33880.0,404.0,0.0
2023-09-30,33124.0,3130000.0,0.0
2023-09-30,33893.0,189742.0,0.0
2023-09-30,33905.0,21403.0,0.0
2023-09-30,33922.0,460.0,-18.0
2023-09-30,33926.0,207.0,0.0
2023-09-30,33959.0,5.0,0.0
2023-09-30,33928.0,7696.0,0.0
2023-09-30,33935.0,67744.0,0.0
2023-09-30,33962.0,0.0,0.0
2023-09-30,34069.0,7.0,0.0
2023-09-30,34010.0,533.0,0.0
2023-09-30,34011.0,17811.0,27.0
2023-09-30,34020.0,96.0,0.0
2023-09-30,34023.0,653.0,-10.0
2023-09-30,34038.0,1994.0,0.0
2023-09-30,34040.0,1087.0,70.0
2023-09-30,34056.0,0.0,0.0
2023-09-30,34047.0,6618.0,-1249.0
2023-09-30,34057.0,0.0,0.0
2023-09-30,34052.0,686.0,0.0
2023-09-30,34496.0,2748.0,-1.0
2023-09-30,34548.0,1060.0,0.0
2023-09-30,34065.0,0.0,0.0
2023-09-30,34074.0,5903.0,-168.0
2023-09-30,34073.0,18946.0,10.0
2023-09-30,34108.0,3889.0,0.0
2023-09-30,34068.0,7164.0,0.0
2023-09-30,13012.0,3552.0,-28.0
2023-09-30,34138.0,842.0,-30.0
2023-09-30,34444.0,248423.0,-429.0
2023-09-30,34150.0,2517.0,0.0
2023-09-30,57197.0,3584.0,11.0
2023-09-30,5146.0,0.0,0.0
2023-09-30,34162.0,496.0,0.0
2023-09-30,34102.0,27336.0,-281.0
2023-09-30,34217.0,11936.0,-46.0
2023-09-30,34120.0,9730.0,0.0
2023-09-30,34171.0,1400.0,0.0
2023-09-30,34146.0,668.0,-256.0
2023-09-30,34148.0,536.0,-206.0
2023-09-30,22398.0,2930.0,0.0
2023-09-30,34147.0,20114.0,0.0
2023-09-30,34252.0,59.0,0.0
2023-09-30,34211.0,2985.0,0.0
2023-09-30,34193.0,11.0,0.0
2023-09-30,34294.0,58642.0,0.0
2023-09-30,34207.0,7860.0,0.0
2023-09-30,34210.0,4443.0,0.0
2023-09-30,34221.0,572000.0,0.0
2023-09-30,34455.0,295.0,0.0
2023-09-30,34254.0,14219.0,140.0
2023-09-30,34351.0,0.0,0.0
2023-09-30,34331.0,0.0,0.0
2023-09-30,34240.0,918.0,0.0
2023-09-30,34229.0,1285.0,0.0
2023-09-30,34409.0,1260.0,0.0
2023-09-30,34395.0,25334.0,50.0
2023-09-30,34401.0,4454.0,0.0
2023-09-30,34394.0,326.0,0.0
2023-09-30,34393.0,853.0,0.0
2023-09-30,34465.0,0.0,0.0
2023-09-30,34334.0,78.0,0.0
2023-09-30,34416.0,1588.0,0.0
2023-09-30,34488.0,169.0,0.0
2023-09-30,34384.0,4110.0,0.0
2023-09-30,34407.0,879.0,-8.0
2023-09-30,34403.0,13816.0,0.0
2023-09-30,34588.0,0.0,0.0
2023-09-30,34415.0,1811.0,0.0
2023-09-30,34404.0,9718.0,0.0
2023-09-30,34457.0,675.0,3.0
2023-09-30,34422.0,2793.0,-24.0
2023-09-30,34233.0,1956.0,4.0
2023-09-30,34562.0,23049.0,5140.0
2023-09-30,34489.0,43.0,0.0
2023-09-30,34533.0,8634.0,90.0
2023-09-30,57380.0,0.0,-9.0
2023-09-30,59321.0,0.0,0.0
