report_date,cert,institution,total_deposits,interest_bearing_cash,noninterest_cash
2023-09-30,16344.0,"STATE BANK OF PEARL CITY, THE",73072.0,719.0,20768.0
2023-09-30,3275.0,"JACKSBORO NATIONAL BANK, THE",264232.0,3473.0,17203.0
2023-09-30,15663.0,FIRST STATE BANK,778396.0,45209.0,0.0
2023-09-30,9658.0,"CITIZENS STATE BANK OF CHENEY, KANSAS, THE",74269.0,1190.0,5947.0
2023-09-30,5198.0,"FIRST NATIONAL BANK OF MILACA, THE",257589.0,4532.0,15813.0
2023-09-30,1986.0,COMMERCIAL STATE BANK,46603.0,536.0,3481.0
2023-09-30,9631.0,ALLIANCE COMMUNITY BANK,348909.0,2492.0,8011.0
2023-09-30,3664.0,"INB, NATIONAL ASSOCIATION",1908397.0,27679.0,98851.0
2023-09-30,5469.0,CITIZENS BANK & TRUST COMPANY,190768.0,8254.0,1358.0
2023-09-30,11785.0,CALDWELL BANK & TRUST COMPANY,217394.0,2953.0,24287.0
2023-09-30,27054.0,SUMITOMO MITSUI TRUST BANK (U.S.A.) LIMITED,2361826.0,6412.0,2755307.0
2023-09-30,18576.0,BANK OF TEXAS,418236.0,12236.0,48318.0
2023-09-30,15945.0,FOREST PARK NATIONAL BANK AND TRUST COMPANY,278848.0,7701.0,10054.0
2023-09-30,14069.0,STATE BANK OF SCOTIA,48717.0,625.0,5325.0
2023-09-30,8531.0,BANK OF COUSHATTA,225215.0,2627.0,6150.0
2023-09-30,30103.0,MONROE SAVINGS BANK,80227.0,336.0,4370.0
2023-09-30,11741.0,SOLUTIONS BANK,423348.0,5722.0,486.0
2023-09-30,29941.0,BOGOTA SAVINGS BANK,657295.0,7174.0,17804.0
2023-09-30,4673.0,"GNBANK, NATIONAL ASSOCIATION DBA GNBANK, N.A.",708253.0,14189.0,1253.0
2023-09-30,10363.0,CITIZENS AND FARMERS BANK,2043749.0,27297.0,45704.0
2023-09-30,7542.0,AMERISERV FINANCIAL BANK,1131771.0,14430.0,2348.0
2023-09-30,19581.0,BELL BANK,12089523.0,95382.0,532256.0
2023-09-30,2777.0,MIDSOUTH BANK,553593.0,9812.0,36059.0
2023-09-30,28094.0,"HOME BANK, NATIONAL ASSOCIATION",2610037.0,34865.0,49839.0
2023-09-30,22180.0,UNITED BANKERS BANK,674478.0,1914.0,160560.0
2023-09-30,16982.0,BANK OF PONTIAC,800685.0,11157.0,14022.0
2023-09-30,10532.0,CLB THE COMMUNITY BANK,250053.0,6296.0,22795.0
2023-09-30,18618.0,MANUFACTURERS BANK,3730018.0,32408.0,678660.0
2023-09-30,11670.0,CENTRAL BANK ILLINOIS,939068.0,4344.0,27111.0
2023-09-30,11243.0,BANK OF SALEM,159020.0,3403.0,25981.0
2023-09-30,10243.0,FIRST STATE BANK OF GOLVA,100712.0,3692.0,490.0
2023-09-30,25824.0,"BROWN BROTHERS HARRIMAN TRUST COMPANY, N.A.",0.0,985.0,0.0
2023-09-30,26567.0,NORTH CAMBRIDGE CO-OPERATIVE BANK,62525.0,2473.0,4140.0
2023-09-30,19354.0,HODGE BANK & TRUST COMPANY,78821.0,3071.0,673.0
2023-09-30,4683.0,"FIRST NATIONAL BANK OF HARVEYVILLE, THE",13832.0,488.0,4343.0
2023-09-30,17993.0,KEYSTONE SAVINGS BANK,167337.0,4941.0,12602.0
2023-09-30,22838.0,BANK OF GIBSON CITY,115841.0,892.0,7369.0
2023-09-30,5632.0,LOGAN COUNTY BANK,86548.0,2449.0,250.0
2023-09-30,13179.0,FIRST COMMUNITY BANK,375020.0,6815.0,2596.0
2023-09-30,26647.0,FIRSTRUST SAVINGS BANK,3915615.0,30992.0,338116.0
2023-09-30,4832.0,"SHORE UNITED BANK, NATIONAL ASSOCIATION",5115900.0,69114.0,40612.0
2023-09-30,3732.0,FARMERS NATIONAL BANK,589659.0,11600.0,22683.0
2023-09-30,3931.0,"ALERUS FINANCIAL, NATIONAL ASSOCIATION",2943704.0,34053.0,30671.0
2023-09-30,15687.0,GRANT COUNTY STATE BANK,222223.0,2218.0,55881.0
2023-09-30,26451.0,FIDELITY CO-OPERATIVE BANK,1303095.0,9434.0,115900.0
2023-09-30,11578.0,BURKE AND HERBERT BANK AND TRUST COMPANY,2989618.0,19578.0,22286.0
2023-09-30,21716.0,CITIZENS BUSINESS BANK,12392447.0,176488.0,68314.0
2023-09-30,17159.0,BANK OF UTAH,2224427.0,27331.0,192208.0
2023-09-30,30996.0,CENLAR FSB,608911.0,12922.0,821.0
2023-09-30,7946.0,"BNY MELLON, NATIONAL ASSOCIATION",25302000.0,,
2023-09-30,30167.0,CULLMAN SAVINGS BANK,296693.0,4012.0,19223.0
2023-09-30,17933.0,BLUE RIDGE BANK AND TRUST CO.,684939.0,12384.0,44100.0
2023-09-30,23966.0,ONEUNITED BANK,511739.0,4093.0,36826.0
2023-09-30,20698.0,SOUTHERN HERITAGE BANK,328338.0,13898.0,7615.0
2023-09-30,28989.0,WCF FINANCIAL BANK,132896.0,1978.0,3904.0
2023-09-30,6574.0,"FIRST NATIONAL BANK OF DENNISON, OHIO, THE",263262.0,7779.0,15449.0
2023-09-30,3603.0,OLD SECOND NATIONAL BANK,4625242.0,55548.0,53485.0
2023-09-30,11124.0,S & T BANK,7242087.0,75329.0,162592.0
2023-09-30,1768.0,MECHANICS BANK,14675816.0,189095.0,1209426.0
2023-09-30,58536.0,THINK MUTUAL BANK,1716204.0,4858.0,79990.0
2023-09-30,10118.0,LEIGHTON STATE BANK,207996.0,2356.0,4910.0
2023-09-30,11699.0,GOODFIELD STATE BANK,176252.0,5339.0,1941.0
2023-09-30,8273.0,"UMB BANK, NATIONAL ASSOCIATION",33573832.0,,
2023-09-30,10434.0,STATE BANK OF GRAYMONT,268558.0,4971.0,2928.0
2023-09-30,12232.0,BANK OF MONTICELLO,114092.0,1884.0,529.0
2023-09-30,8698.0,"PORT WASHINGTON STATE BANK, THE",799537.0,7690.0,17454.0
2023-09-30,15261.0,CITIZENS STATE BANK,109012.0,1416.0,604.0
2023-09-30,16916.0,F & M BANK AND TRUST COMPANY,73418.0,571.0,7442.0
2023-09-30,976.0,BLISSFIELD STATE BANK,104174.0,1860.0,1862.0
2023-09-30,5142.0,"FIRST NATIONAL BANK OF FAIRFAX, THE",22391.0,447.0,2061.0
2023-09-30,8975.0,COMMUNITY BANK,96983.0,2542.0,3525.0
2023-09-30,3183.0,NEWFIRST NATIONAL BANK,870625.0,12759.0,218964.0
2023-09-30,28167.0,EASTERN CONNECTICUT SAVINGS BANK,236455.0,2910.0,11727.0
2023-09-30,14382.0,FIDELITY BANK & TRUST,1551973.0,22221.0,17405.0
2023-09-30,2300.0,"BANK OF MAGNOLIA COMPANY, THE",87089.0,1798.0,8749.0
2023-09-30,34968.0,BANCO POPULAR DE PUERTO RICO,53498000.0,,
2023-09-30,30219.0,HOMETOWN BANK,226225.0,1438.0,12163.0
2023-09-30,3677.0,"HAVANA NATIONAL BANK, THE",227395.0,1205.0,2065.0
2023-09-30,9422.0,CITIZENS STATE BANK OF LANKIN,46841.0,758.0,748.0
2023-09-30,12226.0,PEOPLES BANK OF ALTENBURG,65338.0,846.0,397.0
2023-09-30,1464.0,BANK OF HOLLAND,208049.0,754.0,5417.0
2023-09-30,4059.0,"PEOPLES NATIONAL BANK OF CHECOTAH, THE",138880.0,2228.0,14240.0
2023-09-30,22756.0,PEOPLE'S BANK AND TRUST COMPANY OF PICKETT COUNTY,221074.0,2041.0,2560.0
2023-09-30,5624.0,BODCAW BANK,209054.0,5955.0,250.0
2023-09-30,251.0,FIRST SECURITY BANK,62703.0,396.0,2624.0
2023-09-30,9349.0,"FIRST STATE BANK OF FOUNTAIN, THE",36282.0,505.0,1199.0
2023-09-30,30889.0,"PEOPLES SAVINGS AND LOAN COMPANY, THE",64186.0,827.0,4890.0
2023-09-30,29011.0,MECHANICS BANK,730174.0,9363.0,29946.0
2023-09-30,26519.0,FROST STATE BANK,40441.0,1645.0,4010.0
2023-09-30,31077.0,FIRST FEDERAL BANK,235078.0,1133.0,12429.0
2023-09-30,10101.0,"NAPOLEON STATE BANK, THE",379784.0,7589.0,49371.0
2023-09-30,147.0,CENTURY BANK & TRUST,304787.0,4009.0,3834.0
2023-09-30,25894.0,FIRST NATIONAL BANK,352968.0,3835.0,10973.0
2023-09-30,14507.0,"CNB BANK, INC.",554198.0,3446.0,18032.0
2023-09-30,9245.0,"BANK OF LAFAYETTE, THE",338420.0,5500.0,7943.0
2023-09-30,8503.0,FARMERS STATE BANK,58771.0,849.0,2750.0
2023-09-30,10820.0,STATE BANK OF INDUSTRY,48959.0,490.0,7254.0
2023-09-30,14333.0,COMMERCIAL BANK & TRUST OF PA,337912.0,5601.0,558.0
2023-09-30,15399.0,RCB BANK,3254521.0,48128.0,329396.0
2023-09-30,28208.0,SAN LUIS VALLEY FEDERAL BANK,338192.0,4601.0,33068.0
2023-09-30,8842.0,GRAND MARAIS STATE BANK,115299.0,848.0,1139.0
2023-09-30,29024.0,BEDFORD FEDERAL SAVINGS BANK,180417.0,858.0,23990.0
2023-09-30,24305.0,LLANO NATIONAL BANK,274168.0,2214.0,10888.0
2023-09-30,7909.0,MARION CENTER BANK,358155.0,2556.0,2309.0
2023-09-30,8063.0,"NORTH SALEM STATE BANK, THE",553385.0,8043.0,1487.0
2023-09-30,26602.0,CHARLES RIVER BANK,288247.0,2533.0,16292.0
2023-09-30,11329.0,FARMERS-MERCHANTS BANK OF ILLINOIS,247340.0,1799.0,2993.0
2023-09-30,12230.0,PEOPLES BANK,230923.0,4577.0,12935.0
2023-09-30,26576.0,WRENTHAM CO-OPERATIVE BANK,136562.0,1737.0,34352.0
2023-09-30,5704.0,BANK OF NEWINGTON,212355.0,1999.0,26749.0
2023-09-30,17842.0,TEXAS BANK AND TRUST COMPANY,3752424.0,61544.0,177121.0
2023-09-30,15767.0,FIRST SECURITY BANK - HENDRICKS,38904.0,828.0,12116.0
2023-09-30,15584.0,MID-MISSOURI BANK,835696.0,10905.0,82698.0
2023-09-30,29047.0,FIRST FEDERAL BANK OF KANSAS CITY,616731.0,3279.0,13192.0
2023-09-30,10175.0,SECURITY STATE BANK OF HIBBING,140345.0,2241.0,13365.0
2023-09-30,1604.0,SECURITY BANK USA,217665.0,2797.0,25480.0
2023-09-30,90245.0,MONSON SAVINGS BANK,578452.0,4802.0,11629.0
2023-09-30,26444.0,EVERETT CO-OPERATIVE BANK,836395.0,3430.0,93957.0
2023-09-30,4232.0,"STATE BANK OF WYNNEWOOD, THE",92486.0,1025.0,9786.0
2023-09-30,28262.0,ESSA BANK & TRUST,1667775.0,17263.0,62783.0
2023-09-30,14291.0,BANK,101595.0,5997.0,7905.0
2023-09-30,9632.0,FORTRESS BANK,572059.0,1955.0,26290.0
2023-09-30,4526.0,PONY EXPRESS BANK,286535.0,921.0,5883.0
2023-09-30,4235.0,YNB,235546.0,4006.0,17355.0
2023-09-30,8640.0,FARMERS & MERCHANTS BANK OF NORTH DAKOTA,112090.0,2499.0,3940.0
2023-09-30,1956.0,CITIZENS BANK OF ELDON,179972.0,3911.0,9854.0
2023-09-30,26559.0,STONEHAMBANK,626918.0,1377.0,41338.0
2023-09-30,10327.0,CITIZENS STATE BANK OF LULING,57972.0,2713.0,3529.0
2023-09-30,31158.0,FIRST SOUTHERN BANK,230641.0,10145.0,12391.0
2023-09-30,35109.0,SENB BANK,273244.0,4371.0,5349.0
2023-09-30,16840.0,RIVER FALLS STATE BANK,114769.0,2061.0,2142.0
2023-09-30,8295.0,O'BANNON BANKING COMPANY,240107.0,5667.0,11353.0
2023-09-30,12592.0,SECURITY STATE BANK,354434.0,7506.0,11180.0
2023-09-30,29087.0,BANK 34,487775.0,1635.0,11263.0
2023-09-30,12410.0,LASALLE STATE BANK,125471.0,68.0,6804.0
2023-09-30,11462.0,INDEPENDENT FARMERS BANK,134849.0,2636.0,114.0
2023-09-30,5364.0,"FIRST NATIONAL BANK OF RIVER FALLS, THE",291322.0,3830.0,9009.0
2023-09-30,18033.0,SECURITY BANK OF THE OZARKS,135359.0,7523.0,3879.0
2023-09-30,26554.0,BANK OF EASTON,173616.0,1286.0,23099.0
2023-09-30,22925.0,INDEPENDENCE BANK,158288.0,3677.0,33985.0
2023-09-30,8564.0,"BANK OF GRAIN VALLEY, THE",92816.0,1467.0,22639.0
2023-09-30,25886.0,RIO BANK,725666.0,20983.0,28353.0
2023-09-30,21906.0,PRIORITYONE BANK,893655.0,17761.0,1347.0
2023-09-30,1780.0,FARMERS STATE BANK OF CALHAN,308794.0,2136.0,6429.0
2023-09-30,13068.0,COMMUNITY BANK AND TRUST,354347.0,7281.0,92194.0
2023-09-30,18204.0,FIRST COUNTY BANK,1587292.0,7347.0,7865.0
2023-09-30,18568.0,COMMUNITY BANK OF EASTON,28406.0,912.0,16976.0
2023-09-30,414.0,"STOCK EXCHANGE BANK, THE",247812.0,6672.0,14574.0
2023-09-30,6837.0,AMERICAN NATIONAL BANK AND TRUST COMPANY,2573194.0,34646.0,40622.0
2023-09-30,3368.0,NORMANGEE STATE BANK,126835.0,1410.0,5586.0
2023-09-30,58564.0,FLUSHING BANK,6688018.0,23957.0,176188.0
2023-09-30,16852.0,"CITIZENS DEPOSIT BANK OF ARLINGTON, INC.",238907.0,6623.0,1186.0
2023-09-30,16281.0,BANK OF LUMBER CITY,21818.0,947.0,2992.0
2023-09-30,24829.0,ATLANTIC COMMUNITY BANKERS BANK,540367.0,21230.0,102745.0
2023-09-30,12549.0,BANK OF CALHOUN COUNTY,79789.0,2635.0,26056.0
2023-09-30,8207.0,PRAIRIE SUN BANK,87786.0,1727.0,6892.0
2023-09-30,10334.0,OAKWOOD BANK,715406.0,2026.0,99618.0
2023-09-30,2138.0,QUEENSBOROUGH NATIONAL BANK & TRUST COMPANY,1748626.0,48210.0,63152.0
2023-09-30,1164.0,"CITIZENS BANK, THE",674790.0,10312.0,8266.0
2023-09-30,10157.0,"SHELBY STATE BANK, THE",329192.0,3645.0,1401.0
2023-09-30,17262.0,ESSEX SAVINGS BANK,423689.0,4991.0,55748.0
2023-09-30,15585.0,BAY PORT STATE BANK,124229.0,2493.0,1663.0
2023-09-30,30953.0,"EL DORADO SAVINGS BANK, F.S.B.",2232984.0,21867.0,370697.0
2023-09-30,32245.0,"DOLLAR BANK, FEDERAL SAVINGS BANK",9154789.0,110714.0,133579.0
2023-09-30,2710.0,"FIRST STATE BANK OF THE SOUTHEAST, INC",348817.0,6721.0,16429.0
2023-09-30,10520.0,"CITIZENS BANK, THE",164556.0,4254.0,11450.0
2023-09-30,57265.0,CITIZENS COMMUNITY FEDERAL NATIONAL ASSOCIATION,1486976.0,19768.0,11647.0
2023-09-30,26881.0,"SOFI BANK, NATIONAL ASSOCIATION",16026728.0,82877.0,2656801.0
2023-09-30,90311.0,BAY STATE SAVINGS BANK,473402.0,5554.0,14706.0
2023-09-30,3661.0,UNION NATIONAL BANK,314646.0,993.0,48842.0
2023-09-30,8056.0,MERCHANTS BANK OF INDIANA,12805529.0,8997.0,393612.0
2023-09-30,19700.0,VALUEBANK TEXAS,255755.0,4856.0,61823.0
2023-09-30,14293.0,CITIZENS BANK & TRUST,101861.0,570.0,776.0
2023-09-30,21752.0,FIRST STATE BANK,71646.0,1208.0,7466.0
2023-09-30,34885.0,SUSSER BANK,1895721.0,13242.0,356154.0
2023-09-30,30969.0,"FIRST FEDERAL SAVINGS BANK OF MASCOUTAH, ILLINOIS",150947.0,707.0,6041.0
2023-09-30,6616.0,KINGSTON NATIONAL BANK,482074.0,7940.0,2167.0
2023-09-30,4958.0,FIRST NATIONAL BANK,285742.0,3602.0,16850.0
2023-09-30,31329.0,WEST PLAINS SAVINGS AND LOAN ASSOCIATION,67355.0,3521.0,7200.0
2023-09-30,8745.0,FIRST STATE BANK OF MIDDLEBURY,613308.0,11431.0,625.0
2023-09-30,5369.0,WEST PLAINS BANK,91340.0,1662.0,8053.0
2023-09-30,27981.0,CAPITOL FEDERAL SAVINGS BANK,6213433.0,47069.0,213967.0
2023-09-30,17872.0,"FIRST NATIONAL BANK, CORTEZ",113908.0,1525.0,779.0
2023-09-30,14692.0,PEOPLES BANK,392629.0,5075.0,2331.0
2023-09-30,5006.0,FIRST CHOICE BANK,411599.0,11959.0,3616.0
2023-09-30,10253.0,FIRST SECURITY BANK - WEST,58580.0,548.0,12078.0
2023-09-30,19638.0,GUARANTY BANK & TRUST COMPANY OF DELHI,323027.0,11645.0,46727.0
2023-09-30,6794.0,"FNB BANK, INC.",218424.0,2653.0,4189.0
2023-09-30,226.0,GUTHRIE COUNTY STATE BANK,192206.0,2938.0,1651.0
2023-09-30,15105.0,ZAVALA COUNTY BANK,76425.0,3678.0,19534.0
2023-09-30,5136.0,FIRST BANK ELK RIVER,280206.0,4701.0,216.0
2023-09-30,29208.0,"DALHART FEDERAL SAVINGS & LOAN ASSOCIATION, SSB",96105.0,1280.0,4103.0
2023-09-30,31345.0,"HERTFORD SAVINGS BANK, SSB",14043.0,659.0,1653.0
2023-09-30,22559.0,BRAVERA BANK,2162680.0,26509.0,21175.0
2023-09-30,18518.0,WESTSIDE STATE BANK,151753.0,2059.0,2501.0
2023-09-30,18342.0,BOSTON TRUST & INVESTMENT MANAGEMENT COMPANY,500.0,288.0,0.0
2023-09-30,8235.0,PLANTERS BANK & TRUST COMPANY,1632149.0,27663.0,40890.0
2023-09-30,15572.0,FIRST NATIONAL BANK OF PULASKI,1189660.0,18361.0,76773.0
2023-09-30,4649.0,CONWAY BANK,80173.0,3432.0,2067.0
2023-09-30,22366.0,GBC INTERNATIONAL BANK,423932.0,3899.0,53425.0
2023-09-30,17739.0,PLAINS STATE BANK,672282.0,4363.0,76827.0
2023-09-30,12865.0,SWEDISH-AMERICAN STATE BANK,42348.0,1051.0,24.0
2023-09-30,3902.0,FIRST NATIONAL BANK AND TRUST COMPANY OF BOTTINEAU,135007.0,2201.0,3687.0
2023-09-30,13951.0,COMMUNITY BANK OF LOUISIANA,714213.0,13491.0,25264.0
2023-09-30,10608.0,UNICO BANK,419031.0,9600.0,3410.0
2023-09-30,26564.0,DELTA BANK,511994.0,7927.0,43626.0
2023-09-30,5150.0,"FIRST NATIONAL BANK OF GILBERT, THE",59101.0,1539.0,5415.0
2023-09-30,18150.0,FIRST NATIONAL BANK OF JASPER,250845.0,2345.0,14546.0
2023-09-30,91325.0,CIBC NATIONAL TRUST COMPANY,612.0,136559.0,51028.0
2023-09-30,8853.0,GLENWOOD STATE BANK (INCORPORATED),441369.0,7443.0,6733.0
2023-09-30,11732.0,BANK OF FARMINGTON,191854.0,3062.0,11942.0
2023-09-30,34363.0,CORE BANK,934561.0,8008.0,6497.0
2023-09-30,21868.0,"BESSEMER TRUST COMPANY, N.A.",2062862.0,1161.0,513432.0
2023-09-30,17632.0,FARMERS STATE BANK,15729.0,1019.0,6370.0
2023-09-30,93.0,RIVERSIDE BANK,50997.0,999.0,65.0
2023-09-30,25849.0,MIDWEST INDEPENDENT BANKERSBANK,214607.0,362.0,66677.0
2023-09-30,7590.0,"NATIONAL BANK OF MALVERN, THE",185508.0,1750.0,30915.0
2023-09-30,16176.0,JOHNSON CITY BANK,120829.0,2345.0,17528.0
2023-09-30,20776.0,BORDER BANK,814901.0,13679.0,906.0
2023-09-30,7593.0,FIRST CITIZENS COMMUNITY BANK,2338146.0,25132.0,22346.0
2023-09-30,7910.0,MARS BANK,473288.0,6524.0,14568.0
2023-09-30,11734.0,FLANAGAN STATE BANK,247034.0,3745.0,533.0
2023-09-30,11477.0,AUBURN STATE BANK,217782.0,666.0,5058.0
2023-09-30,19774.0,KAHOKA STATE BANK,54561.0,2754.0,5379.0
2023-09-30,32232.0,"STERLING BANK AND TRUST, FSB",2061855.0,4018.0,559403.0
2023-09-30,6811.0,FIRST NATIONAL BANK,918276.0,12408.0,74965.0
2023-09-30,3279.0,"KARNES COUNTY NATIONAL BANK OF KARNES CITY, THE",425843.0,1730.0,38804.0
2023-09-30,11669.0,FIRST STATE BANK OF FORREST,244571.0,2565.0,8219.0
2023-09-30,16546.0,JD BANK,1053667.0,23326.0,9010.0
2023-09-30,17985.0,FIRST HAWAIIAN BANK,19614015.0,,
2023-09-30,29846.0,EATON COMMUNITY BANK,344698.0,7205.0,2433.0
2023-09-30,1417.0,WOODLANDS NATIONAL BANK,297198.0,9273.0,7896.0
2023-09-30,19215.0,BENCHMARK BANK,944998.0,9650.0,297435.0
2023-09-30,29845.0,PREMIER BANK,7112234.0,68100.0,42269.0
2023-09-30,12425.0,DICKINSON COUNTY BANK,16320.0,734.0,4411.0
2023-09-30,9354.0,FARMERS STATE BANK OF HOFFMAN,31141.0,1234.0,602.0
2023-09-30,8774.0,"CECILIAN BANK, THE",1202079.0,25127.0,7112.0
2023-09-30,13953.0,IOWA STATE BANK,743755.0,16874.0,4380.0
2023-09-30,8321.0,STOCKMENS BANK,446382.0,3140.0,58044.0
2023-09-30,5380.0,FIRST BANK OF BANCROFT,25692.0,1286.0,3039.0
2023-09-30,9417.0,GRANT COUNTY STATE BANK,34617.0,610.0,735.0
2023-09-30,4666.0,"ARMED FORCES BANK, NATIONAL ASSOCIATION",1109937.0,19983.0,96586.0
2023-09-30,9745.0,HOME STATE BANK,174629.0,6261.0,2133.0
2023-09-30,4037.0,FIRST NATIONAL BANK AND TRUST COMPANY OF ARDMORE,536569.0,9480.0,3049.0
2023-09-30,4621.0,FARMERS BANK & TRUST,133546.0,3151.0,14736.0
2023-09-30,15597.0,SECURITY STATE BANK OF KENYON,59661.0,797.0,3512.0
2023-09-30,1941.0,"TIPTON LATHAM BANK, NATIONAL ASSOCIATION, THE",144737.0,1860.0,3866.0
2023-09-30,10528.0,EXCHANGE BANK AND TRUST COMPANY,157022.0,2566.0,5872.0
2023-09-30,29847.0,WAYNE SAVINGS COMMUNITY BANK,656643.0,3587.0,13708.0
2023-09-30,9330.0,FIRST STATE BANK OF LE CENTER,90029.0,3945.0,5735.0
2023-09-30,5180.0,"FIRST NATIONAL BANK OF LE CENTER, THE",121962.0,3717.0,7412.0
2023-09-30,16330.0,BATTLE CREEK STATE BANK,30196.0,1262.0,69.0
2023-09-30,155.0,BANK OF ALAPAHA,204487.0,2173.0,20463.0
2023-09-30,23257.0,COMMUNITY STATE BANK,308158.0,5410.0,1545.0
2023-09-30,13892.0,SANDHILLS STATE BANK,293198.0,5289.0,0.0
2023-09-30,29857.0,"LIBERTY SAVINGS ASSOCIATION, FSA, THE",24794.0,188.0,4325.0
2023-09-30,19687.0,GARDEN PLAIN STATE BANK,121322.0,3364.0,9155.0
2023-09-30,1839.0,COMMUNITY STATE BANK,152361.0,2894.0,1856.0
2023-09-30,1022.0,"CLARE BANK, NATIONAL ASSOCIATION",268943.0,3088.0,1990.0
2023-09-30,21121.0,WESTERN STATE BANK,582707.0,9289.0,9164.0
2023-09-30,5196.0,"FIRST NATIONAL BANK OF MCINTOSH, THE",26637.0,552.0,13233.0
2023-09-30,4228.0,FIRST BETHANY BANK & TRUST,238531.0,4702.0,3024.0
2023-09-30,15311.0,IOWA FALLS STATE BANK,131352.0,2308.0,102.0
2023-09-30,13821.0,CROSS BANK,355837.0,7879.0,15474.0
2023-09-30,16228.0,WHEELER COUNTY STATE BANK,116647.0,2728.0,37361.0
2023-09-30,20100.0,TOWER COMMUNITY BANK,320473.0,6495.0,12556.0
2023-09-30,10502.0,BANKWEST OF KANSAS,128301.0,2615.0,36821.0
2023-09-30,9332.0,BANK OF MAPLE PLAIN,80679.0,589.0,1196.0
2023-09-30,10163.0,SECURITY STATE BANK OF MARINE,178167.0,4274.0,13838.0
2023-09-30,17477.0,UNITED BANK & TRUST,628286.0,7518.0,589.0
2023-09-30,12365.0,"FIRST NATIONAL BANK OF ALLENDALE, THE",316051.0,5170.0,8222.0
2023-09-30,30128.0,BOONVILLE FEDERAL SAVINGS BANK,43521.0,443.0,11650.0
2023-09-30,925.0,"STATE BANK OF GENEVA, THE",92661.0,1111.0,13998.0
2023-09-30,9087.0,1ST SOURCE BANK,6967995.0,75729.0,39321.0
2023-09-30,19349.0,FIRST MISSOURI BANK OF SEMO,191222.0,2095.0,12674.0
2023-09-30,4678.0,"CITIZENS NATIONAL BANK, THE",192156.0,3263.0,315.0
2023-09-30,823.0,CITIZENS BANK AND TRUST COMPANY,488841.0,6470.0,423.0
2023-09-30,17138.0,PEOPLES STATE BANK,15097.0,1182.0,2913.0
2023-09-30,8942.0,STOCK GROWERS BANK,279815.0,2848.0,3226.0
2023-09-30,5384.0,FIRST COMMUNITY BANK,191979.0,10219.0,2312.0
2023-09-30,58.0,UNITED BANK,1010215.0,39849.0,58792.0
2023-09-30,30152.0,"MILFORD BUILDING AND LOAN ASSOCIATION, SB",24418.0,823.0,7634.0
2023-09-30,22134.0,CACHE VALLEY BANK,2555878.0,35102.0,102110.0
2023-09-30,30155.0,HATBORO FEDERAL SAVINGS,403494.0,545.0,43370.0
2023-09-30,16970.0,"PEOPLES BANK OF KENTUCKY, INC.",400931.0,8957.0,25338.0
2023-09-30,32532.0,SOUTH GEORGIA BANK,190733.0,5365.0,32459.0
2023-09-30,29858.0,SSB COMMUNITY BANK,200383.0,1212.0,19291.0
2023-09-30,18892.0,KRESS NATIONAL BANK,48739.0,1395.0,13917.0
2023-09-30,19416.0,CTBC BANK CORP. (USA),4485035.0,12304.0,249928.0
2023-09-30,10906.0,"BALDWIN STATE BANK, THE",89809.0,3518.0,9091.0
2023-09-30,8383.0,FIRST STATE BANK OF HARVEY,79757.0,2848.0,448.0
2023-09-30,14660.0,BANK OF PRAIRIE DU SAC,482839.0,3504.0,7667.0
2023-09-30,4693.0,HOWARD STATE BANK,66524.0,1150.0,3234.0
2023-09-30,12162.0,ELKTON BANK & TRUST COMPANY,161086.0,4057.0,13432.0
2023-09-30,4054.0,"FARMERS BANK, THE",69495.0,1371.0,1926.0
2023-09-30,16265.0,PEOPLES BANK,748389.0,8048.0,8483.0
2023-09-30,1700.0,FIRST CENTURY BANK,549952.0,8176.0,19704.0
2023-09-30,12241.0,WASHINGTON COUNTY BANK,482072.0,11781.0,7005.0
2023-09-30,26393.0,PITTSFIELD CO-OPERATIVE BANK,301406.0,3724.0,4712.0
2023-09-30,13107.0,CITIZENS STATE BANK OF NEW CASTLE,688544.0,13564.0,29581.0
2023-09-30,12432.0,"BAXTER STATE BANK, THE",17768.0,617.0,1906.0
2023-09-30,8824.0,EAGLE BANK,188928.0,3754.0,13457.0
2023-09-30,15324.0,SECURITY BANK & TRUST COMPANY,650427.0,7783.0,85454.0
2023-09-30,19629.0,INTERNATIONAL BANK OF COMMERCE,6334238.0,91557.0,524812.0
2023-09-30,19008.0,PARKWAY BANK AND TRUST COMPANY,2648180.0,16956.0,405817.0
2023-09-30,12383.0,CARROLLTON BANK,3031035.0,34378.0,312683.0
2023-09-30,14488.0,CITIZENS BANK,278550.0,5675.0,24804.0
2023-09-30,26455.0,SAVERS CO-OPERATIVE BANK,554774.0,3982.0,15443.0
2023-09-30,12722.0,SICILY ISLAND STATE BANK,60015.0,3189.0,2908.0
2023-09-30,28178.0,NORTHWEST BANK,12125629.0,140676.0,84996.0
2023-09-30,4624.0,AMERICAN BANK OF BAXTER SPRINGS,114673.0,5529.0,5929.0
2023-09-30,17636.0,ASTRA BANK,366939.0,5775.0,1030.0
2023-09-30,10962.0,GRAND RAPIDS STATE BANK,226449.0,7200.0,16282.0
2023-09-30,17388.0,M C BANK & TRUST COMPANY,284828.0,3401.0,7942.0
2023-09-30,10597.0,"BANK OF ORRICK, THE",67144.0,761.0,5519.0
2023-09-30,16110.0,BUTTE STATE BANK,42736.0,948.0,221.0
2023-09-30,26523.0,HOMETOWN BANK,1194132.0,12869.0,32195.0
